swish-python-master,client.py,ignore_except_block,11
e-commerce-web-scraper-master,scrape_product_details_using_asins.py,ignore_except_block,59
ArchiveBot-master,killer.py,shell_injection,29
ArchiveBot-master,websocket.py,ignore_except_block,58
ArchiveBot-master,uploader.py,ignore_except_block,94
ArchiveBot-master,mediawiki-lang.py,assert_used,68
ArchiveBot-master,integration_runner.py,shell_injection,128
ArchiveBot-master,integration_runner.py,shell_injection,129
ArchiveBot-master,integration_runner.py,shell_injection,130
ArchiveBot-master,integration_runner.py,shell_injection,131
ArchiveBot-master,integration_runner.py,shell_injection,132
ArchiveBot-master,integration_runner.py,shell_injection,133
ArchiveBot-master,validate_db.py,assert_used,13
ArchiveBot-master,validate_db.py,assert_used,15
ArchiveBot-master,validate_db.py,assert_used,23
ArchiveBot-master,validate_db.py,assert_used,24
ArchiveBot-master,validate_db.py,assert_used,27
ArchiveBot-master,archive_bot_plugin.py,ignore_except_block,43
ArchiveBot-master,archive_bot_plugin.py,ignore_except_block,50
ArchiveBot-master,archive_bot_plugin.py,ignore_except_block,272
ArchiveBot-master,pipeline.py,assert_used,40
ArchiveBot-master,pipeline.py,assert_used,52
ArchiveBot-master,pipeline.py,assert_used,53
ArchiveBot-master,pipeline.py,assert_used,73
ArchiveBot-master,control.py,ignore_except_block,148
ArchiveBot-master,control.py,ignore_except_block,203
ArchiveBot-master,control.py,ignore_except_block,212
ArchiveBot-master,control.py,ignore_except_block,239
ArchiveBot-master,control.py,ignore_except_block,293
ArchiveBot-master,control.py,ignore_except_block,303
ArchiveBot-master,tasks.py,ignore_except_block,65
ArchiveBot-master,tasks.py,http_without_tls,352
ArchiveBot-master,preflight.py,shell_injection,41
ArchiveBot-master,preflight.py,ignore_except_block,50
ArchiveBot-master,preflight.py,ignore_except_block,60
ArchiveBot-master,monitoring.py,hardcoded_secret,35
ArchiveBot-master,dupes.py,ignore_except_block,35
ArchiveBot-master,database.py,ignore_except_block,131
ArchiveBot-master,database.py,hardcoded_secret,215
ArchiveBot-master,database.py,hardcoded_secret,295
website-master,views.py,hardcoded_secret,178
website-master,views.py,hardcoded_secret,296
website-master,views.py,hardcoded_secret,485
website-master,forms.py,hardcoded_secret,11
website-master,forms.py,empty_password,53
website-master,local-settings.py,debug_true,19
InAppPy-master,test_errors.py,assert_used,7
InAppPy-master,test_errors.py,assert_used,8
InAppPy-master,test_errors.py,assert_used,13
InAppPy-master,test_errors.py,assert_used,14
InAppPy-master,test_errors.py,assert_used,19
InAppPy-master,test_errors.py,assert_used,23
InAppPy-master,test_errors.py,assert_used,29
InAppPy-master,test_errors.py,assert_used,30
InAppPy-master,test_errors.py,assert_used,35
InAppPy-master,test_errors.py,assert_used,36
InAppPy-master,test_errors.py,assert_used,41
InAppPy-master,test_errors.py,assert_used,42
InAppPy-master,test_google_verifier.py,assert_used,43
InAppPy-master,test_google_verifier.py,assert_used,46
InAppPy-master,test_google_verifier.py,assert_used,59
InAppPy-master,test_google_verifier.py,assert_used,71
InAppPy-master,test_google_verifier.py,assert_used,72
InAppPy-master,test_google_verifier.py,assert_used,100
InAppPy-master,test_google_verifier.py,assert_used,101
InAppPy-master,test_google_verifier.py,assert_used,109
InAppPy-master,test_google_verifier.py,assert_used,111
InAppPy-master,test_appstore.py,assert_used,16
InAppPy-master,test_appstore.py,assert_used,22
InAppPy-master,test_appstore.py,assert_used,31
InAppPy-master,test_appstore.py,assert_used,32
InAppPy-master,test_appstore.py,assert_used,37
InAppPy-master,test_appstore.py,assert_used,38
InAppPy-master,test_appstore.py,assert_used,48
InAppPy-master,test_appstore.py,assert_used,49
InAppPy-master,test_appstore.py,assert_used,54
InAppPy-master,test_appstore.py,assert_used,55
InAppPy-master,test_appstore.py,assert_used,68
InAppPy-master,test_appstore.py,assert_used,69
InAppPy-master,test_appstore.py,assert_used,72
InAppPy-master,test_appstore.py,assert_used,84
InAppPy-master,test_appstore.py,assert_used,85
InAppPy-master,test_appstore.py,assert_used,88
InAppPy-master,test_appstore.py,assert_used,101
InAppPy-master,test_appstore.py,assert_used,102
InAppPy-master,test_appstore.py,assert_used,104
InAppPy-master,test_appstore.py,assert_used,110
InAppPy-master,test_appstore.py,assert_used,111
InAppPy-master,test_appstore.py,assert_used,112
InAppPy-master,test_asyncio_appstore.py,assert_used,17
InAppPy-master,test_asyncio_appstore.py,assert_used,23
InAppPy-master,test_asyncio_appstore.py,assert_used,41
InAppPy-master,test_asyncio_appstore.py,assert_used,45
InAppPy-master,test_asyncio_appstore.py,assert_used,64
InAppPy-master,test_asyncio_appstore.py,assert_used,68
InAppPy-master,test_asyncio_appstore.py,assert_used,85
InAppPy-master,test_asyncio_appstore.py,assert_used,87
InAppPy-master,test_asyncio_appstore.py,assert_used,106
InAppPy-master,test_asyncio_appstore.py,assert_used,107
InAppPy-master,test_asyncio_appstore.py,assert_used,118
InAppPy-master,test_asyncio_appstore.py,assert_used,119
DDoS-master,ddos.py,assert_used,17
DDoS-master,ddos.py,assert_used,23
DDoS-master,ddos.py,assert_used,41
DDoS-master,ddos.py,assert_used,45
DDoS-master,ddos.py,assert_used,64
DDoS-master,ddos.py,assert_used,68
DDoS-master,ddos.py,assert_used,85
DDoS-master,ddos.py,assert_used,87
DDoS-master,ddos.py,assert_used,106
DDoS-master,ddos.py,assert_used,107
DDoS-master,ddos.py,assert_used,118
DDoS-master,ddos.py,assert_used,119
django-post_office-master,tasks.py,ignore_except_block,15
django-post_office-master,settings.py,ignore_except_block,64
django-post_office-master,lockfile.py,ignore_except_block,138
django-post_office-master,lockfile.py,ignore_except_block,143
django-post_office-master,test_lockfile.py,ignore_except_block,15
LeetCode-master,1187.py,hardcoded_secret,9
LeetCode-master,218.py,hardcoded_secret,9
LeetCode-master,1152.py,hardcoded_secret,6
LeetCode-master,1152.py,hardcoded_secret,24
websauna-master,generate-playbook.py,hardcoded_secret,205
websauna-master,generate-template-desc.py,hardcoded_secret,181
websauna-master,generate-template-desc.py,hardcoded_secret,181
websauna-master,test_column_utcdatetime.py,assert_used,27
websauna-master,test_retry.py,assert_used,167
websauna-master,test_retry.py,assert_used,168
websauna-master,test_retry.py,assert_used,193
websauna-master,test_retry.py,assert_used,199
websauna-master,test_retry.py,assert_used,200
websauna-master,test_retry.py,assert_used,201
websauna-master,test_retry.py,assert_used,240
websauna-master,test_retry.py,assert_used,241
websauna-master,test_retry.py,assert_used,242
websauna-master,test_retry.py,assert_used,248
websauna-master,test_jsonb.py,assert_used,23
websauna-master,test_jsonb.py,assert_used,40
websauna-master,test_jsonb.py,assert_used,57
websauna-master,test_autoform.py,hardcoded_secret,61
websauna-master,test_autoform.py,hardcoded_secret,89
websauna-master,test_autoform.py,hardcoded_secret,113
websauna-master,test_autoform.py,hardcoded_secret,139
websauna-master,test_autoform.py,hardcoded_secret,175
websauna-master,test_autoform.py,assert_used,185
websauna-master,test_autoform.py,hardcoded_secret,205
websauna-master,test_autoform.py,hardcoded_secret,235
websauna-master,test_autoform.py,hardcoded_secret,252
websauna-master,test_autoform.py,hardcoded_secret,275
websauna-master,test_autoform.py,assert_used,282
websauna-master,test_autoform.py,assert_used,283
websauna-master,csrfsamples.py,assert_used,15
websauna-master,csrfsamples.py,assert_used,21
websauna-master,csrfsamples.py,assert_used,27
websauna-master,test_csrf.py,assert_used,64
websauna-master,test_csrf.py,assert_used,78
websauna-master,test_csrf.py,assert_used,81
websauna-master,test_facebook.py,assert_used,108
websauna-master,test_facebook.py,assert_used,111
websauna-master,test_facebook.py,assert_used,146
websauna-master,test_login.py,assert_used,97
websauna-master,test_login.py,assert_used,271
websauna-master,test_groups.py,hardcoded_secret,23
websauna-master,test_groups.py,hardcoded_secret,53
websauna-master,test_groups.py,hardcoded_secret,96
websauna-master,test_groups.py,hardcoded_secret,130
websauna-master,test_groups.py,hardcoded_secret,166
websauna-master,test_user.py,assert_used,35
websauna-master,test_user.py,assert_used,40
websauna-master,test_user.py,assert_used,45
websauna-master,test_user.py,assert_used,51
websauna-master,test_user.py,assert_used,57
websauna-master,test_user.py,assert_used,62
websauna-master,test_user.py,assert_used,66
websauna-master,test_user.py,assert_used,74
websauna-master,test_user.py,assert_used,78
websauna-master,test_user.py,assert_used,85
websauna-master,test_user.py,assert_used,89
websauna-master,test_user.py,assert_used,95
websauna-master,test_user.py,assert_used,101
websauna-master,test_user.py,assert_used,109
websauna-master,test_database_sanity_check.py,ignore_except_block,122
websauna-master,test_database_sanity_check.py,ignore_except_block,126
websauna-master,test_database_sanity_check.py,assert_used,127
websauna-master,test_database_sanity_check.py,ignore_except_block,146
websauna-master,test_database_sanity_check.py,assert_used,148
websauna-master,test_database_sanity_check.py,ignore_except_block,164
websauna-master,test_database_sanity_check.py,assert_used,170
websauna-master,test_database_sanity_check.py,ignore_except_block,187
websauna-master,test_database_sanity_check.py,ignore_except_block,191
websauna-master,test_database_sanity_check.py,assert_used,192
websauna-master,test_database_sanity_check.py,ignore_except_block,211
websauna-master,test_database_sanity_check.py,ignore_except_block,215
websauna-master,test_database_sanity_check.py,assert_used,216
websauna-master,test_database_sanity_check.py,ignore_except_block,235
websauna-master,test_database_sanity_check.py,assert_used,246
websauna-master,test_database_sanity_check.py,ignore_except_block,265
websauna-master,test_database_sanity_check.py,ignore_except_block,269
websauna-master,test_database_sanity_check.py,assert_used,270
websauna-master,test_backup.py,assert_used,44
websauna-master,test_backup.py,ignore_except_block,46
websauna-master,test_backup.py,assert_used,56
websauna-master,test_utils_time.py,assert_used,16
websauna-master,test_utils_secrets.py,assert_used,12
websauna-master,test_utils_secrets.py,assert_used,18
websauna-master,test_utils_slug.py,assert_used,15
websauna-master,test_utils_crypt.py,assert_used,31
websauna-master,test_utils_crypt.py,assert_used,32
websauna-master,test_utils_qualname.py,assert_used,24
websauna-master,test_utils_traverseattribute.py,assert_used,21
websauna-master,test_utils_traverseattribute.py,assert_used,22
websauna-master,test_utils_traverseattribute.py,assert_used,23
websauna-master,test_utils_traverseattribute.py,assert_used,24
websauna-master,test_utils_html.py,assert_used,18
websauna-master,test_task.py,assert_used,64
websauna-master,test_task.py,assert_used,72
websauna-master,test_task.py,ignore_except_block,87
websauna-master,test_task.py,assert_used,82
websauna-master,test_task.py,assert_used,83
websauna-master,test_task.py,assert_used,95
websauna-master,test_task.py,assert_used,112
websauna-master,test_task.py,assert_used,128
websauna-master,test_task.py,assert_used,136
websauna-master,test_task.py,ignore_except_block,146
websauna-master,test_task.py,assert_used,155
websauna-master,test_task.py,assert_used,162
websauna-master,test_task.py,assert_used,173
websauna-master,scaffold.py,shell_injection,33
websauna-master,scaffold.py,shell_injection,71
websauna-master,scaffold.py,ignore_except_block,170
websauna-master,scaffold.py,ignore_except_block,180
websauna-master,scaffold.py,ignore_except_block,300
websauna-master,scaffold.py,shell_injection,310
websauna-master,test_cookiecutter_websauna_app.py,ignore_except_block,61
websauna-master,test_cookiecutter_websauna_app.py,ignore_except_block,78
websauna-master,test_cookiecutter_websauna_app.py,ignore_except_block,155
websauna-master,test_create_site.py,assert_used,24
websauna-master,test_errors.py,http_without_tls,37
websauna-master,test_errors.py,assert_used,38
websauna-master,test_frontpage.py,assert_used,9
websauna-master,test_frontpage.py,assert_used,10
websauna-master,test_viewconfig.py,assert_used,31
websauna-master,test_viewconfig.py,assert_used,34
websauna-master,test_viewconfig.py,assert_used,42
websauna-master,test_viewconfig.py,assert_used,50
websauna-master,test_viewconfig.py,assert_used,58
websauna-master,test_viewconfig.py,assert_used,73
websauna-master,test_viewconfig.py,assert_used,76
websauna-master,test_simple_route.py,assert_used,40
websauna-master,test_sitemap.py,assert_used,62
websauna-master,test_sitemap.py,assert_used,63
websauna-master,test_sitemap.py,assert_used,64
websauna-master,test_sitemap.py,assert_used,66
websauna-master,test_sitemap.py,assert_used,67
websauna-master,test_sitemap.py,assert_used,69
websauna-master,test_sitemap.py,assert_used,70
